City,Date,Year,Month,DAY,pm2_5,pm10,no2,so2,co,AQI,AQI Status,Health Risk
Bengaluru,2024-10-23,2024,10,23,137,240,36,13,2.24,147,Poor,29
Bengaluru,2024-10-24,2024,10,24,266,304,42,19,1.68,232,Very Poor,46
Bengaluru,2024-10-25,2024,10,25,191,254,27,7,0.8,177,Poor,35
Bengaluru,2024-10-26,2024,10,26,229,346,47,37,2.15,227,Very Poor,45
Bengaluru,2024-10-27,2024,10,27,114,134,77,22,0.96,112,Poor,22
Bengaluru,2024-10-28,2024,10,28,117,219,31,6,2.13,130,Poor,26
Bengaluru,2024-10-29,2024,10,29,153,204,34,25,1.27,144,Poor,29
Bengaluru,2024-10-30,2024,10,30,163,267,23,32,1.27,166,Poor,33
Bengaluru,2024-10-31,2024,10,31,198,256,18,26,0.53,179,Poor,36
Bengaluru,2024-11-01,2024,11,1,234,312,51,36,2.16,220,Very Poor,44
Bengaluru,2024-11-02,2024,11,2,270,318,24,11,1.33,235,Very Poor,47
Bengaluru,2024-11-03,2024,11,3,285,386,38,19,1.66,265,Very Poor,53
Bengaluru,2024-11-04,2024,11,4,130,177,86,33,1.41,135,Poor,27
Bengaluru,2024-11-05,2024,11,5,27,120,56,8,0.42,60,Moderate,12
Bengaluru,2024-11-06,2024,11,6,64,81,25,17,2.49,61,Moderate,12
Bengaluru,2024-11-07,2024,11,7,28,97,87,17,0.64,60,Moderate,12
Bengaluru,2024-11-08,2024,11,8,34,114,50,26,1.54,61,Moderate,12
Bengaluru,2024-11-09,2024,11,9,20,39,89,12,1.02,39,Good,8
Bengaluru,2024-11-10,2024,11,10,31,129,69,30,1.99,68,Moderate,14
Bengaluru,2024-11-11,2024,11,11,298,350,15,9,2.39,257,Very Poor,51
Bengaluru,2024-11-12,2024,11,12,37,108,22,18,1,55,Moderate,11
Bengaluru,2024-11-13,2024,11,13,111,171,65,31,2.01,119,Poor,24
Bengaluru,2024-11-14,2024,11,14,156,269,77,38,0.49,174,Poor,35
Bengaluru,2024-11-15,2024,11,15,25,114,33,34,1.43,53,Moderate,11
Bengaluru,2024-11-16,2024,11,16,216,250,29,22,2.07,188,Poor,38
Bengaluru,2024-11-17,2024,11,17,85,168,54,16,0.55,103,Poor,21
Bengaluru,2024-11-18,2024,11,18,133,197,84,23,2.48,142,Poor,28
Bengaluru,2024-11-19,2024,11,19,45,164,23,28,1.24,76,Moderate,15
Bengaluru,2024-11-20,2024,11,20,70,122,32,23,1.1,78,Moderate,16
Bengaluru,2024-11-21,2024,11,21,239,340,69,37,2.15,235,Very Poor,47
Bengaluru,2024-11-22,2024,11,22,199,257,46,30,2.27,185,Poor,37
Bengaluru,2024-11-23,2024,11,23,146,254,49,20,1.82,159,Poor,32
Bengaluru,2024-11-24,2024,11,24,145,241,63,26,0.68,157,Poor,31
Bengaluru,2024-11-25,2024,11,25,192,247,81,26,2.25,186,Poor,37
Bengaluru,2024-11-26,2024,11,26,251,345,34,5,1.14,235,Very Poor,47
Bengaluru,2024-11-27,2024,11,27,134,207,52,27,1.64,139,Poor,28
Bengaluru,2024-11-28,2024,11,28,96,212,27,27,0.91,117,Poor,23
Bengaluru,2024-11-29,2024,11,29,122,154,54,22,0.55,117,Poor,23
Bengaluru,2024-11-30,2024,11,30,187,247,51,11,2.04,177,Poor,35
Bengaluru,2024-12-01,2024,12,1,153,253,18,35,0.81,155,Poor,31
Bengaluru,2024-12-02,2024,12,2,131,185,86,27,1.07,138,Poor,28
Bengaluru,2024-12-03,2024,12,3,265,366,26,32,1.48,247,Very Poor,49
Bengaluru,2024-12-04,2024,12,4,44,111,50,10,2.31,65,Moderate,13
Bengaluru,2024-12-05,2024,12,5,57,72,54,15,1.63,60,Moderate,12
Bengaluru,2024-12-06,2024,12,6,187,199,33,23,1.71,159,Poor,32
Bengaluru,2024-12-07,2024,12,7,260,357,44,5,0.81,245,Very Poor,49
Bengaluru,2024-12-08,2024,12,8,145,261,25,38,1.72,155,Poor,31
Bengaluru,2024-12-09,2024,12,9,230,264,25,13,1.6,199,Poor,40
Bengaluru,2024-12-10,2024,12,10,255,368,64,22,1.04,250,Very Poor,50
Bengaluru,2024-12-11,2024,12,11,64,79,30,10,1.69,61,Moderate,12
Bengaluru,2024-12-12,2024,12,12,67,183,48,35,0.76,98,Moderate,20
Bengaluru,2024-12-13,2024,12,13,49,76,69,28,1.24,61,Moderate,12
Bengaluru,2024-12-14,2024,12,14,34,47,72,13,1.05,45,Good,9
Bengaluru,2024-12-15,2024,12,15,173,186,25,19,0.72,147,Poor,29
Bengaluru,2024-12-16,2024,12,16,88,102,29,19,1.79,80,Moderate,16
Bengaluru,2024-12-17,2024,12,17,277,379,22,8,2.49,256,Very Poor,51
Bengaluru,2024-12-18,2024,12,18,208,312,17,7,0.5,201,Very Poor,40
Bengaluru,2024-12-19,2024,12,19,275,293,20,39,2.3,229,Very Poor,46
Bengaluru,2024-12-20,2024,12,20,183,205,21,14,2.31,157,Poor,31
Bengaluru,2024-12-21,2024,12,21,92,153,80,6,1.83,107,Poor,21
Bengaluru,2024-12-22,2024,12,22,79,111,49,25,2.36,82,Moderate,16
Bengaluru,2024-12-23,2024,12,23,225,324,60,9,2.01,221,Very Poor,44
Bengaluru,2024-12-24,2024,12,24,108,148,59,24,1.23,110,Poor,22
Bengaluru,2024-12-25,2024,12,25,228,346,11,29,1.93,220,Very Poor,44
Bengaluru,2024-12-26,2024,12,26,239,354,79,7,1.06,241,Very Poor,48
Bengaluru,2024-12-27,2024,12,27,101,185,73,9,0.89,120,Poor,24
Bengaluru,2024-12-28,2024,12,28,163,260,77,19,1.98,174,Poor,35
Bengaluru,2024-12-29,2024,12,29,54,118,23,23,2.41,67,Moderate,13
Bengaluru,2024-12-30,2024,12,30,26,65,58,29,2.3,44,Good,9
Bengaluru,2024-12-31,2024,12,31,251,311,81,22,1.07,235,Very Poor,47
Chennai,2024-01-01,2024,1,1,102,153,26,17,2.23,102,Poor,20
Chennai,2024-01-02,2024,1,2,29,72,45,29,2.31,45,Good,9
Chennai,2024-01-03,2024,1,3,234,249,38,29,0.51,199,Poor,40
Chennai,2024-01-04,2024,1,4,193,226,84,30,0.91,181,Poor,36
Chennai,2024-01-05,2024,1,5,94,141,70,18,1.34,103,Poor,21
Chennai,2024-01-06,2024,1,6,195,225,63,34,2.38,177,Poor,35
Chennai,2024-01-07,2024,1,7,198,227,68,11,0.68,180,Poor,36
Chennai,2024-01-08,2024,1,8,176,248,81,8,1.71,178,Poor,36
Chennai,2024-01-09,2024,1,9,265,383,16,31,2.41,250,Very Poor,50
Chennai,2024-01-10,2024,1,10,249,329,53,27,0.75,233,Very Poor,47
Chennai,2024-01-11,2024,1,11,197,269,46,21,1.37,188,Poor,38
Chennai,2024-01-12,2024,1,12,67,172,12,39,2.16,87,Moderate,17
Chennai,2024-01-13,2024,1,13,272,342,40,35,2.25,246,Very Poor,49
Chennai,2024-01-14,2024,1,14,43,75,59,18,1.08,55,Moderate,11
Chennai,2024-01-15,2024,1,15,98,177,36,19,2.21,109,Poor,22
Chennai,2024-01-16,2024,1,16,266,283,88,7,1.72,235,Very Poor,47
Chennai,2024-01-17,2024,1,17,208,249,22,5,0.52,183,Poor,37
Chennai,2024-01-18,2024,1,18,98,215,87,33,1.49,130,Poor,26
Chennai,2024-01-19,2024,1,19,211,245,47,18,2.46,188,Poor,38
Chennai,2024-01-20,2024,1,20,228,338,87,29,1.65,232,Very Poor,46
Chennai,2024-01-21,2024,1,21,112,205,70,26,0.81,131,Poor,26
Chennai,2024-01-22,2024,1,22,291,350,52,21,0.98,260,Very Poor,52
Chennai,2024-01-23,2024,1,23,149,162,48,38,1.97,132,Poor,26
Chennai,2024-01-24,2024,1,24,100,212,78,9,2.33,129,Poor,26
Chennai,2024-01-25,2024,1,25,35,95,46,13,1.28,55,Moderate,11
Chennai,2024-01-26,2024,1,26,204,279,18,26,2.17,189,Poor,38
Chennai,2024-01-27,2024,1,27,297,340,64,33,0.65,263,Very Poor,53
Chennai,2024-01-28,2024,1,28,116,143,80,5,0.89,116,Poor,23
Chennai,2024-01-29,2024,1,29,20,117,13,8,0.91,47,Good,9
Chennai,2024-01-30,2024,1,30,190,258,41,37,1.91,180,Poor,36
Chennai,2024-01-31,2024,1,31,124,188,69,10,0.63,132,Poor,26
Chennai,2024-02-01,2024,2,1,106,221,65,17,0.57,132,Poor,26
Chennai,2024-02-02,2024,2,2,201,287,52,21,2.21,197,Poor,39
Chennai,2024-02-03,2024,2,3,201,240,67,8,2.48,185,Poor,37
Chennai,2024-02-04,2024,2,4,267,294,16,10,0.92,224,Very Poor,45
Chennai,2024-02-05,2024,2,5,212,289,58,33,1.88,204,Very Poor,41
Chennai,2024-02-06,2024,2,6,28,84,85,10,1.11,56,Moderate,11
Chennai,2024-02-07,2024,2,7,84,147,33,11,0.79,92,Moderate,18
Chennai,2024-02-08,2024,2,8,204,268,69,39,1.16,196,Poor,39
Chennai,2024-02-09,2024,2,9,41,125,38,38,2.16,65,Moderate,13
Chennai,2024-02-10,2024,2,10,177,204,26,18,1.82,154,Poor,31
Chennai,2024-02-11,2024,2,11,226,345,65,26,1.91,229,Very Poor,46
Chennai,2024-02-12,2024,2,12,76,129,44,5,2.12,85,Moderate,17
Chennai,2024-02-13,2024,2,13,217,263,74,5,0.92,202,Very Poor,40
Chennai,2024-02-14,2024,2,14,35,152,70,30,1.47,77,Moderate,15
Chennai,2024-02-15,2024,2,15,84,193,83,21,2.12,116,Poor,23
Chennai,2024-02-16,2024,2,16,42,58,53,11,1.46,49,Good,10
Chennai,2024-02-17,2024,2,17,181,236,77,18,1.54,176,Poor,35
Chennai,2024-02-18,2024,2,18,115,143,11,14,0.81,102,Poor,20
Chennai,2024-02-19,2024,2,19,100,210,21,10,1.77,117,Poor,23
Chennai,2024-02-20,2024,2,20,148,211,67,10,2.07,150,Poor,30
Chennai,2024-02-21,2024,2,21,64,170,32,27,0.98,89,Moderate,18
Chennai,2024-02-22,2024,2,22,63,99,35,37,0.49,68,Moderate,14
Chennai,2024-02-23,2024,2,23,128,192,73,31,2.39,136,Poor,27
Chennai,2024-02-24,2024,2,24,149,213,89,27,1.7,156,Poor,31
Chennai,2024-02-25,2024,2,25,227,314,38,30,2.01,215,Very Poor,43
Chennai,2024-02-26,2024,2,26,86,182,38,38,1.35,105,Poor,21
Chennai,2024-02-27,2024,2,27,188,220,80,7,2.13,176,Poor,35
Chennai,2024-02-28,2024,2,28,101,153,16,5,1.58,99,Moderate,20
Chennai,2024-02-29,2024,2,29,199,304,15,14,0.71,193,Poor,39
Chennai,2024-03-01,2024,3,1,245,284,30,21,1.29,213,Very Poor,43
Chennai,2024-03-02,2024,3,2,134,206,51,16,1.66,139,Poor,28
Chennai,2024-03-03,2024,3,3,60,101,24,31,1.9,65,Moderate,13
Chennai,2024-03-04,2024,3,4,206,273,11,11,1.27,187,Poor,37
Chennai,2024-03-05,2024,3,5,108,204,69,26,0.55,129,Poor,26
Chennai,2024-03-06,2024,3,6,222,305,34,28,0.71,209,Very Poor,42
Chennai,2024-03-07,2024,3,7,139,245,26,28,2.31,148,Poor,30
Chennai,2024-03-08,2024,3,8,149,254,71,28,1.05,164,Poor,33
Chennai,2024-03-09,2024,3,9,292,351,49,15,0.9,261,Very Poor,52
Chennai,2024-03-10,2024,3,10,202,240,33,14,1.52,179,Poor,36
Chennai,2024-03-11,2024,3,11,293,344,54,22,0.82,260,Very Poor,52
Chennai,2024-03-12,2024,3,12,33,91,38,35,0.41,51,Moderate,10
Chennai,2024-03-13,2024,3,13,66,182,18,17,0.94,91,Moderate,18
Chennai,2024-03-14,2024,3,14,290,391,28,30,2.33,267,Very Poor,53
Chennai,2024-03-15,2024,3,15,236,271,35,32,1.71,206,Very Poor,41
Chennai,2024-03-16,2024,3,16,200,212,75,37,2.31,178,Poor,36
Chennai,2024-03-17,2024,3,17,292,409,42,16,2.1,277,Very Poor,55
Chennai,2024-03-18,2024,3,18,150,266,58,30,1.16,166,Poor,33
Chennai,2024-03-19,2024,3,19,137,153,55,20,0.49,125,Poor,25
Chennai,2024-03-20,2024,3,20,148,206,34,14,0.53,142,Poor,28
Chennai,2024-03-21,2024,3,21,163,230,81,33,1.37,166,Poor,33
Chennai,2024-03-22,2024,3,22,153,178,29,20,1.79,135,Poor,27
Chennai,2024-03-23,2024,3,23,173,272,87,11,1.42,185,Poor,37
Chennai,2024-03-24,2024,3,24,140,194,72,7,2.43,142,Poor,28
Chennai,2024-03-25,2024,3,25,272,307,84,6,1.3,244,Very Poor,49
Chennai,2024-03-26,2024,3,26,68,89,53,37,1.89,71,Moderate,14
Chennai,2024-03-27,2024,3,27,235,342,35,25,0.83,227,Very Poor,45
Chennai,2024-03-28,2024,3,28,85,200,82,27,0.91,118,Poor,24
Chennai,2024-03-29,2024,3,29,298,388,57,6,0.72,276,Very Poor,55
Chennai,2024-03-30,2024,3,30,206,261,12,16,1.87,183,Poor,37
Chennai,2024-03-31,2024,3,31,119,206,25,23,1.12,126,Poor,25
Chennai,2024-04-01,2024,4,1,257,272,86,26,0.63,227,Very Poor,45
Chennai,2024-04-02,2024,4,2,199,302,60,11,1.57,202,Very Poor,40
Chennai,2024-04-03,2024,4,3,38,53,36,11,2.18,42,Good,8
Chennai,2024-04-04,2024,4,4,30,54,73,7,0.75,45,Good,9
Chennai,2024-04-05,2024,4,5,42,104,46,13,1.73,61,Moderate,12
Chennai,2024-04-06,2024,4,6,112,191,26,30,0.49,118,Poor,24
Chennai,2024-04-07,2024,4,7,168,188,47,12,2.35,149,Poor,30
Chennai,2024-04-08,2024,4,8,54,77,23,14,2.35,54,Moderate,11
Chennai,2024-04-09,2024,4,9,138,257,43,14,1.92,154,Poor,31
Chennai,2024-04-10,2024,4,10,164,240,71,35,1.52,168,Poor,34
Chennai,2024-04-11,2024,4,11,287,399,13,17,1.89,265,Very Poor,53
Chennai,2024-04-12,2024,4,12,104,199,13,22,1.93,114,Poor,23
Chennai,2024-04-13,2024,4,13,149,170,83,38,0.79,142,Poor,28
Chennai,2024-04-14,2024,4,14,144,204,20,16,1.43,137,Poor,27
Chennai,2024-04-15,2024,4,15,27,47,62,14,2.11,40,Good,8
Chennai,2024-04-16,2024,4,16,131,148,45,33,1.21,118,Poor,24
Chennai,2024-04-17,2024,4,17,272,295,63,25,2.09,237,Very Poor,47
Chennai,2024-04-18,2024,4,18,255,314,48,24,2.34,231,Very Poor,46
Chennai,2024-04-19,2024,4,19,154,172,10,30,1.95,130,Poor,26
Chennai,2024-04-20,2024,4,20,265,335,53,26,1.11,243,Very Poor,49
Chennai,2024-04-21,2024,4,21,164,224,47,28,1.08,158,Poor,32
Chennai,2024-04-22,2024,4,22,139,220,30,10,1.69,141,Poor,28
Chennai,2024-04-23,2024,4,23,58,155,42,22,0.56,83,Moderate,17
Chennai,2024-04-24,2024,4,24,263,368,85,31,0.94,258,Very Poor,52
Chennai,2024-04-25,2024,4,25,199,250,41,30,1.38,182,Poor,36
Chennai,2024-04-26,2024,4,26,298,405,66,27,0.65,283,Very Poor,57
Chennai,2024-04-27,2024,4,27,83,163,42,25,0.93,98,Moderate,20
Chennai,2024-04-28,2024,4,28,194,236,44,22,1.1,176,Poor,35
Chennai,2024-04-29,2024,4,29,107,188,39,14,1.25,117,Poor,23
Chennai,2024-04-30,2024,4,30,196,216,75,30,2.22,177,Poor,35
Chennai,2024-05-01,2024,5,1,32,81,77,23,1.84,55,Moderate,11
Chennai,2024-05-02,2024,5,2,294,361,32,20,1.07,261,Very Poor,52
Chennai,2024-05-03,2024,5,3,299,342,62,12,0.76,264,Very Poor,53
Chennai,2024-05-04,2024,5,4,131,145,35,34,0.53,116,Poor,23
Chennai,2024-05-05,2024,5,5,278,377,67,16,2.3,265,Very Poor,53
Chennai,2024-05-06,2024,5,6,127,164,86,26,1.86,129,Poor,26
Chennai,2024-05-07,2024,5,7,146,256,16,30,2.19,153,Poor,31
Chennai,2024-05-08,2024,5,8,223,248,32,13,1.25,192,Poor,38
Chennai,2024-05-09,2024,5,9,24,108,83,17,0.97,61,Moderate,12
Chennai,2024-05-10,2024,5,10,197,221,16,32,1.82,168,Poor,34
Chennai,2024-05-11,2024,5,11,274,298,79,5,0.84,242,Very Poor,48
Chennai,2024-05-12,2024,5,12,127,162,70,27,1.08,126,Poor,25
Chennai,2024-05-13,2024,5,13,256,374,49,17,0.67,250,Very Poor,50
Chennai,2024-05-14,2024,5,14,163,266,70,8,2.16,175,Poor,35
Chennai,2024-05-15,2024,5,15,178,240,34,16,1.2,167,Poor,33
Chennai,2024-05-16,2024,5,16,275,381,18,16,1.25,255,Very Poor,51
Chennai,2024-05-17,2024,5,17,263,326,37,39,0.68,236,Very Poor,47
Chennai,2024-05-18,2024,5,18,245,331,67,18,0.61,235,Very Poor,47
Chennai,2024-05-19,2024,5,19,200,242,80,12,2.34,188,Poor,38
Chennai,2024-05-20,2024,5,20,93,145,24,19,0.53,94,Moderate,19
Chennai,2024-05-21,2024,5,21,102,165,60,14,1.04,112,Poor,22
Chennai,2024-05-22,2024,5,22,23,127,27,20,1.91,55,Moderate,11
Chennai,2024-05-23,2024,5,23,234,319,45,7,1.74,221,Very Poor,44
Chennai,2024-05-24,2024,5,24,165,217,44,38,1.99,156,Poor,31
Chennai,2024-05-25,2024,5,25,279,381,50,19,1.01,263,Very Poor,53
Chennai,2024-05-26,2024,5,26,95,173,10,36,1.15,101,Poor,20
Chennai,2024-05-27,2024,5,27,270,370,44,30,1.66,254,Very Poor,51
Chennai,2024-05-28,2024,5,28,169,182,58,13,1.63,150,Poor,30
Chennai,2024-05-29,2024,5,29,234,245,58,28,0.68,202,Very Poor,40
Chennai,2024-05-30,2024,5,30,258,298,49,38,2.2,228,Very Poor,46
Chennai,2024-05-31,2024,5,31,196,295,89,17,2.22,204,Very Poor,41
Chennai,2024-06-01,2024,6,1,214,309,58,16,1.55,211,Very Poor,42
Chennai,2024-06-02,2024,6,2,215,319,53,35,0.86,213,Very Poor,43
Chennai,2024-06-03,2024,6,3,265,327,88,27,2.44,248,Very Poor,50
Chennai,2024-06-04,2024,6,4,184,214,88,21,1.39,173,Poor,35
Chennai,2024-06-05,2024,6,5,64,91,87,24,2.04,76,Moderate,15
Chennai,2024-06-06,2024,6,6,26,79,77,38,2.12,52,Moderate,10
Chennai,2024-06-07,2024,6,7,74,93,51,17,0.51,75,Moderate,15
Chennai,2024-06-08,2024,6,8,29,140,69,25,0.6,70,Moderate,14
Chennai,2024-06-09,2024,6,9,111,223,87,25,2.01,139,Poor,28
Chennai,2024-06-10,2024,6,10,68,86,26,9,0.44,65,Moderate,13
Chennai,2024-06-11,2024,6,11,81,185,61,23,2.05,108,Poor,22
Chennai,2024-06-12,2024,6,12,180,202,87,37,1.59,168,Poor,34
Chennai,2024-06-13,2024,6,13,62,120,45,14,1.47,76,Moderate,15
Chennai,2024-06-14,2024,6,14,90,157,30,32,2.35,98,Moderate,20
Chennai,2024-06-15,2024,6,15,257,353,29,29,2.41,240,Very Poor,48
Chennai,2024-06-16,2024,6,16,139,169,27,10,2.4,125,Poor,25
Chennai,2024-06-17,2024,6,17,38,144,74,7,2.12,77,Moderate,15
Chennai,2024-06-18,2024,6,18,246,360,49,7,1.93,240,Very Poor,48
Chennai,2024-06-19,2024,6,19,256,367,64,24,1.06,250,Very Poor,50
Chennai,2024-06-20,2024,6,20,128,235,65,27,1.23,147,Poor,29
Chennai,2024-06-21,2024,6,21,106,188,75,23,2.39,124,Poor,25
Chennai,2024-06-22,2024,6,22,137,209,51,24,2.06,141,Poor,28
Chennai,2024-06-23,2024,6,23,277,349,71,23,1.94,257,Very Poor,51
Chennai,2024-06-24,2024,6,24,265,345,48,8,2.45,245,Very Poor,49
Chennai,2024-06-25,2024,6,25,216,255,85,8,1.67,201,Very Poor,40
Chennai,2024-06-26,2024,6,26,215,275,33,18,1.02,196,Poor,39
Chennai,2024-06-27,2024,6,27,76,168,21,22,1.18,92,Moderate,18
Chennai,2024-06-28,2024,6,28,222,330,32,21,2.28,216,Very Poor,43
Chennai,2024-06-29,2024,6,29,271,289,24,32,1.42,227,Very Poor,45
Chennai,2024-06-30,2024,6,30,233,269,85,24,0.9,214,Very Poor,43
Chennai,2024-07-01,2024,7,1,128,138,19,36,1.76,109,Poor,22
Chennai,2024-07-02,2024,7,2,165,220,41,31,1.88,156,Poor,31
Chennai,2024-07-03,2024,7,3,186,244,53,12,1.62,176,Poor,35
Chennai,2024-07-04,2024,7,4,273,316,80,22,0.68,247,Very Poor,49
Chennai,2024-07-05,2024,7,5,220,339,81,39,1.56,227,Very Poor,45
Chennai,2024-07-06,2024,7,6,239,278,13,24,1.08,205,Very Poor,41
Chennai,2024-07-07,2024,7,7,223,298,87,26,0.96,218,Very Poor,44
Chennai,2024-07-08,2024,7,8,185,249,77,19,1.21,182,Poor,36
Chennai,2024-07-09,2024,7,9,20,36,66,35,1.43,34,Good,7
Chennai,2024-07-10,2024,7,10,152,269,59,16,1.48,168,Poor,34
Chennai,2024-07-11,2024,7,11,93,181,26,8,1.25,106,Poor,21
Chennai,2024-07-12,2024,7,12,271,383,43,10,1.43,259,Very Poor,52
Chennai,2024-07-13,2024,7,13,64,131,60,38,2.17,83,Moderate,17
Chennai,2024-07-14,2024,7,14,97,176,59,36,0.86,113,Poor,23
Chennai,2024-07-15,2024,7,15,233,328,83,7,0.54,231,Very Poor,46
Chennai,2024-07-16,2024,7,16,112,169,26,11,0.93,111,Poor,22
Chennai,2024-07-17,2024,7,17,23,42,26,10,2,29,Good,6
Chennai,2024-07-18,2024,7,18,238,324,30,28,2.22,222,Very Poor,44
Chennai,2024-07-19,2024,7,19,171,239,12,8,0.91,159,Poor,32
Chennai,2024-07-20,2024,7,20,187,244,63,39,0.96,179,Poor,36
Chennai,2024-07-21,2024,7,21,127,225,49,17,2.2,140,Poor,28
Chennai,2024-07-22,2024,7,22,160,196,15,21,0.78,141,Poor,28
Chennai,2024-07-23,2024,7,23,260,368,11,17,1.26,242,Very Poor,48
Chennai,2024-07-24,2024,7,24,190,289,31,7,1.02,187,Poor,37
Chennai,2024-07-25,2024,7,25,235,313,48,17,0.87,220,Very Poor,44
Chennai,2024-07-26,2024,7,26,200,318,21,17,2.32,199,Poor,40
Chennai,2024-07-27,2024,7,27,76,125,89,39,1.4,93,Moderate,19
Chennai,2024-07-28,2024,7,28,24,123,20,11,0.77,52,Moderate,10
Chennai,2024-07-29,2024,7,29,135,178,76,12,0.46,136,Poor,27
Chennai,2024-07-30,2024,7,30,256,336,75,10,0.78,243,Very Poor,49
Chennai,2024-07-31,2024,7,31,39,105,59,20,1.37,62,Moderate,12
Chennai,2024-08-01,2024,8,1,218,266,26,15,0.74,194,Poor,39
Chennai,2024-08-02,2024,8,2,110,229,79,6,2.29,139,Poor,28
Chennai,2024-08-03,2024,8,3,108,196,81,37,1.36,129,Poor,26
Chennai,2024-08-04,2024,8,4,258,272,27,34,1.45,216,Very Poor,43
Chennai,2024-08-05,2024,8,5,157,245,51,22,0.86,162,Poor,32
Chennai,2024-08-06,2024,8,6,35,98,44,38,2.24,55,Moderate,11
Chennai,2024-08-07,2024,8,7,188,277,68,9,1.76,190,Poor,38
Chennai,2024-08-08,2024,8,8,200,312,54,24,1.71,204,Very Poor,41
Chennai,2024-08-09,2024,8,9,147,163,51,9,2.38,132,Poor,26
Chennai,2024-08-10,2024,8,10,245,307,24,36,1.89,219,Very Poor,44
Chennai,2024-08-11,2024,8,11,166,184,73,33,2.2,152,Poor,30
Chennai,2024-08-12,2024,8,12,198,246,13,7,2.06,175,Poor,35
Chennai,2024-08-13,2024,8,13,48,68,67,15,1.92,57,Moderate,11
Chennai,2024-08-14,2024,8,14,40,88,55,6,0.54,57,Moderate,11
Chennai,2024-08-15,2024,8,15,130,221,74,39,1.53,146,Poor,29
Chennai,2024-08-16,2024,8,16,122,132,34,24,0.48,107,Poor,21
Chennai,2024-08-17,2024,8,17,70,81,73,14,0.52,73,Moderate,15
Chennai,2024-08-18,2024,8,18,277,320,69,35,1.75,248,Very Poor,50
Chennai,2024-08-19,2024,8,19,95,140,58,10,2.32,101,Poor,20
Chennai,2024-08-20,2024,8,20,237,307,35,12,1.12,217,Very Poor,43
Chennai,2024-08-21,2024,8,21,290,315,10,20,1.66,241,Very Poor,48
Chennai,2024-08-22,2024,8,22,66,170,22,20,1.36,88,Moderate,18
Chennai,2024-08-23,2024,8,23,168,243,63,31,2.12,169,Poor,34
Chennai,2024-08-24,2024,8,24,205,276,55,29,2.24,196,Poor,39
Chennai,2024-08-25,2024,8,25,283,389,80,25,0.93,274,Very Poor,55
Chennai,2024-08-26,2024,8,26,267,296,17,35,1.73,225,Very Poor,45
Chennai,2024-08-27,2024,8,27,112,130,24,34,1.99,99,Moderate,20
Chennai,2024-08-28,2024,8,28,99,144,46,26,2.39,101,Poor,20
Chennai,2024-08-29,2024,8,29,251,353,89,32,0.63,249,Very Poor,50
Chennai,2024-08-30,2024,8,30,178,201,82,31,0.98,165,Poor,33
Chennai,2024-08-31,2024,8,31,109,147,60,32,1.62,110,Poor,22
Chennai,2024-09-01,2024,9,1,234,336,14,11,1.85,220,Very Poor,44
Chennai,2024-09-02,2024,9,2,77,132,75,29,1.99,93,Moderate,19
Chennai,2024-09-03,2024,9,3,148,244,83,29,0.62,163,Poor,33
Chennai,2024-09-04,2024,9,4,86,101,67,10,2.03,86,Moderate,17
Chennai,2024-09-05,2024,9,5,101,197,11,16,1.81,111,Poor,22
Chennai,2024-09-06,2024,9,6,122,155,74,5,1.06,122,Poor,24
Chennai,2024-09-07,2024,9,7,136,254,12,15,0.86,146,Poor,29
Chennai,2024-09-08,2024,9,8,43,126,44,28,1.45,68,Moderate,14
Chennai,2024-09-09,2024,9,9,35,103,63,19,0.73,61,Moderate,12
Chennai,2024-09-10,2024,9,10,268,375,20,5,1.99,250,Very Poor,50
Chennai,2024-09-11,2024,9,11,134,211,52,9,1.25,140,Poor,28
Chennai,2024-09-12,2024,9,12,94,185,50,27,2.15,112,Poor,22
Chennai,2024-09-13,2024,9,13,58,70,85,11,2.25,67,Moderate,13
Chennai,2024-09-14,2024,9,14,180,290,57,19,0.83,188,Poor,38
Chennai,2024-09-15,2024,9,15,151,180,45,36,1.82,138,Poor,28
Chennai,2024-09-16,2024,9,16,20,89,65,39,1.04,49,Good,10
Chennai,2024-09-17,2024,9,17,55,119,89,23,2.07,81,Moderate,16
Chennai,2024-09-18,2024,9,18,147,207,31,28,1.75,141,Poor,28
Chennai,2024-09-19,2024,9,19,200,309,45,8,2.34,201,Very Poor,40
Chennai,2024-09-20,2024,9,20,200,291,59,20,1.78,199,Poor,40
Chennai,2024-09-21,2024,9,21,41,116,30,33,0.48,61,Moderate,12
Chennai,2024-09-22,2024,9,22,104,130,89,35,0.7,108,Poor,22
Chennai,2024-09-23,2024,9,23,68,178,11,18,2.46,89,Moderate,18
Chennai,2024-09-24,2024,9,24,118,185,67,24,0.98,127,Poor,25
Chennai,2024-09-25,2024,9,25,230,340,25,8,1.72,222,Very Poor,44
Chennai,2024-09-26,2024,9,26,289,310,14,21,0.61,240,Very Poor,48
Chennai,2024-09-27,2024,9,27,51,134,52,21,2.4,76,Moderate,15
Chennai,2024-09-28,2024,9,28,156,214,42,22,0.96,150,Poor,30
Chennai,2024-09-29,2024,9,29,204,242,87,29,0.94,192,Poor,38
Chennai,2024-09-30,2024,9,30,139,190,38,19,1.19,134,Poor,27
Chennai,2024-10-01,2024,10,1,101,167,58,20,2.36,112,Poor,22
Chennai,2024-10-02,2024,10,2,133,204,73,22,2.32,142,Poor,28
Chennai,2024-10-03,2024,10,3,39,106,66,17,0.96,64,Moderate,13
